trial6_4_0.75, 000600, 89, 117, PRDE, 15181, 20, 759.050000, ZIC, 13758, 20, 687.900000, ZIP, 19981, 20, 999.050000, 
trial7_4_0.75, 000600, 90, 139, PRDE, 9288, 20, 464.400000, ZIC, 19805, 20, 990.250000, ZIP, 17991, 20, 899.550000, 
trial8_4_0.75, 000600, 99, 128, PRDE, 17631, 20, 881.550000, ZIC, 14932, 20, 746.600000, ZIP, 15656, 20, 782.800000, 
trial9_4_0.75, 000600, 96, 122, PRDE, 14882, 20, 744.100000, ZIC, 12896, 20, 644.800000, ZIP, 20024, 20, 1001.200000, 
trial10_4_0.75, 000600, 99, 101, PRDE, 14201, 20, 710.050000, ZIC, 11171, 20, 558.550000, ZIP, 19496, 20, 974.800000, 
trial11_4_0.75, 000600, 95, 136, PRDE, 16703, 20, 835.150000, ZIC, 12240, 20, 612.000000, ZIP, 17653, 20, 882.650000, 
trial12_4_0.75, 000600, 97, 130, PRDE, 16679, 20, 833.950000, ZIC, 16839, 20, 841.950000, ZIP, 11863, 20, 593.150000, 
trial13_4_0.75, 000600, 84, 113, PRDE, 14305, 20, 715.250000, ZIC, 15012, 20, 750.600000, ZIP, 18015, 20, 900.750000, 
trial14_4_0.75, 000600, 108, 133, PRDE, 15292, 20, 764.600000, ZIC, 14913, 20, 745.650000, ZIP, 16849, 20, 842.450000, 
trial15_4_0.75, 000600, 89, 120, PRDE, 10797, 20, 539.850000, ZIC, 13416, 20, 670.800000, ZIP, 22784, 20, 1139.200000, 
trial16_4_0.75, 000600, 123, 134, PRDE, 17124, 20, 856.200000, ZIC, 13931, 20, 696.550000, ZIP, 17181, 20, 859.050000, 
trial17_4_0.75, 000600, 71, 146, PRDE, 16951, 20, 847.550000, ZIC, 16006, 20, 800.300000, ZIP, 14125, 20, 706.250000, 
trial18_4_0.75, 000600, 73, 131, PRDE, 12091, 20, 604.550000, ZIC, 17432, 20, 871.600000, ZIP, 17674, 20, 883.700000, 
trial19_4_0.75, 000600, 129, 133, PRDE, 17121, 20, 856.050000, ZIC, 14182, 20, 709.100000, ZIP, 13059, 20, 652.950000, 
trial20_4_0.75, 000600, 62, 131, PRDE, 24640, 20, 1232.000000, ZIC, 6011, 20, 300.550000, ZIP, 16440, 20, 822.000000, 
trial21_4_0.75, 000600, 103, 128, PRDE, 11935, 20, 596.750000, ZIC, 19727, 20, 986.350000, ZIP, 16000, 20, 800.000000, 
trial22_4_0.75, 000600, 77, 165, PRDE, 17130, 20, 856.500000, ZIC, 12729, 20, 636.450000, ZIP, 17053, 20, 852.650000, 
trial23_4_0.75, 000600, 83, 103, PRDE, 9047, 20, 452.350000, ZIC, 17051, 20, 852.550000, ZIP, 21533, 20, 1076.650000, 
trial24_4_0.75, 000600, 89, 123, PRDE, 10046, 20, 502.300000, ZIC, 10874, 20, 543.700000, ZIP, 25336, 20, 1266.800000, 
trial25_4_0.75, 000600, 118, 125, PRDE, 14027, 20, 701.350000, ZIC, 14942, 20, 747.100000, ZIP, 17706, 20, 885.300000, 
trial26_4_0.75, 000600, 130, 132, PRDE, 17874, 20, 893.700000, ZIC, 10442, 20, 522.100000, ZIP, 19904, 20, 995.200000, 
trial27_4_0.75, 000600, 105, 111, PRDE, 8782, 20, 439.100000, ZIC, 15960, 20, 798.000000, ZIP, 24039, 20, 1201.950000, 
trial28_4_0.75, 000600, 89, 101, PRDE, 16100, 20, 805.000000, ZIC, 17620, 20, 881.000000, ZIP, 13909, 20, 695.450000, 
trial29_4_0.75, 000600, 95, 126, PRDE, 8970, 20, 448.500000, ZIC, 16630, 20, 831.500000, ZIP, 20973, 20, 1048.650000, 
trial30_4_0.75, 000600, 65, 121, PRDE, 12179, 20, 608.950000, ZIC, 21744, 20, 1087.200000, ZIP, 14230, 20, 711.500000, 
trial31_4_0.75, 000600, 74, 122, PRDE, 17618, 20, 880.900000, ZIC, 17413, 20, 870.650000, ZIP, 13876, 20, 693.800000, 
trial32_4_0.75, 000600, 80, 114, PRDE, 12961, 20, 648.050000, ZIC, 12082, 20, 604.100000, ZIP, 21104, 20, 1055.200000, 
trial33_4_0.75, 000600, 101, 104, PRDE, 21590, 20, 1079.500000, ZIC, 8700, 20, 435.000000, ZIP, 17144, 20, 857.200000, 
trial34_4_0.75, 000600, 80, 121, PRDE, 11702, 20, 585.100000, ZIC, 22319, 20, 1115.950000, ZIP, 15276, 20, 763.800000, 
trial35_4_0.75, 000600, 119, 134, PRDE, 10311, 20, 515.550000, ZIC, 18732, 20, 936.600000, ZIP, 16604, 20, 830.200000, 
trial36_4_0.75, 000600, 102, 149, PRDE, 11321, 20, 566.050000, ZIC, 16427, 20, 821.350000, ZIP, 19100, 20, 955.000000, 
trial37_4_0.75, 000600, 86, 136, PRDE, 13945, 20, 697.250000, ZIC, 15166, 20, 758.300000, ZIP, 18029, 20, 901.450000, 
trial38_4_0.75, 000600, 56, 141, PRDE, 12670, 20, 633.500000, ZIC, 12705, 20, 635.250000, ZIP, 23033, 20, 1151.650000, 
trial39_4_0.75, 000600, 99, 128, PRDE, 12396, 20, 619.800000, ZIC, 17265, 20, 863.250000, ZIP, 18384, 20, 919.200000, 
trial40_4_0.75, 000600, 99, 135, PRDE, 10235, 20, 511.750000, ZIC, 15953, 20, 797.650000, ZIP, 21014, 20, 1050.700000, 
trial41_4_0.75, 000600, 109, 115, PRDE, 14259, 20, 712.950000, ZIC, 14677, 20, 733.850000, ZIP, 18833, 20, 941.650000, 
trial42_4_0.75, 000600, 89, 156, PRDE, 15545, 20, 777.250000, ZIC, 7970, 20, 398.500000, ZIP, 23591, 20, 1179.550000, 
trial43_4_0.75, 000600, 89, 129, PRDE, 13082, 20, 654.100000, ZIC, 13350, 20, 667.500000, ZIP, 18414, 20, 920.700000, 
trial44_4_0.75, 000600, 84, 118, PRDE, 16316, 20, 815.800000, ZIC, 8001, 20, 400.050000, ZIP, 24330, 20, 1216.500000, 
trial45_4_0.75, 000600, 76, 107, PRDE, 20762, 20, 1038.100000, ZIC, 9018, 20, 450.900000, ZIP, 17753, 20, 887.650000, 
trial46_4_0.75, 000600, 92, 103, PRDE, 9478, 20, 473.900000, ZIC, 9634, 20, 481.700000, ZIP, 28874, 20, 1443.700000, 
trial47_4_0.75, 000600, 98, 134, PRDE, 10698, 20, 534.900000, ZIC, 19049, 20, 952.450000, ZIP, 20277, 20, 1013.850000, 
